# pyTRACMT third-party numerical data
# Source: TRACMT src/TableOfTukeysBiweightParameters.h
# Upstream: https://github.com/yoshiya-usui/TRACMT
# Upstream license: BSD-3-Clause. See THIRD_PARTY_NOTICES.md.
c,b_dim_1,b_dim_2,b_dim_3,b_dim_4,b_dim_5,b_dim_6,b_dim_7,b_dim_8,b_dim_9,b_dim_10,b_dim_11,b_dim_12,b_dim_13,b_dim_14,b_dim_15,b_dim_16,b_dim_17,b_dim_18,b_dim_19,b_dim_20,b_dim_21,b_dim_22,b_dim_23,b_dim_24,b_dim_25,b_dim_26,b_dim_27,b_dim_28,b_dim_29,b_dim_30,b_dim_31,b_dim_32,b_dim_33,b_dim_34,b_dim_35,b_dim_36,b_dim_37,b_dim_38,b_dim_39,b_dim_40,b_dim_41,b_dim_42,b_dim_43,b_dim_44,b_dim_45,b_dim_46,b_dim_47,b_dim_48,b_dim_49,b_dim_50,b_dim_51,b_dim_52,b_dim_53,b_dim_54,b_dim_55,b_dim_56,b_dim_57,b_dim_58,b_dim_59,b_dim_60,b_dim_61,b_dim_62,b_dim_63,b_dim_64,b_dim_65,b_dim_66,b_dim_67,b_dim_68,b_dim_69,b_dim_70,b_dim_71,b_dim_72,b_dim_73,b_dim_74,b_dim_75,b_dim_76,b_dim_77,b_dim_78,b_dim_79,b_dim_80,b_dim_81,b_dim_82,b_dim_83,b_dim_84,b_dim_85,b_dim_86,b_dim_87,b_dim_88,b_dim_89,b_dim_90,b_dim_91,b_dim_92,b_dim_93,b_dim_94,b_dim_95,b_dim_96,b_dim_97,b_dim_98,b_dim_99,b_dim_100,b_dim_101
11.1,0.48798999999999998,0.96806199999999998,1.4402809999999999,1.9047130000000001,2.361424,2.8104800000000001,3.2519469999999999,3.6858909999999998,4.1123770000000004,4.5314709999999998,4.9432400000000003,5.3477480000000002,5.745063,6.1352500000000001,6.5183739999999997,6.8945020000000001,7.2636989999999999,7.6260320000000004,7.9815659999999999,8.3303670000000007,8.6725010000000005,9.0080340000000003,9.3370320000000007,9.6595600000000008,9.9756850000000004,10.285472,10.588988000000001,10.886297000000001,11.177467,11.462562,11.741649000000001,12.014794,12.282062,12.543519,12.799232,13.049265,13.293685999999999,13.532558999999999,13.765950999999999,13.993928,14.216555,14.433899,14.646024000000001,14.852997999999999,15.054886,15.251753000000001,15.443666,15.630691000000001,15.812893000000001,15.990339000000001,16.163093,16.331223000000001,16.494793999999999,16.653870999999999,16.808520999999999,16.95881,17.104803,17.246566000000001,17.384166,17.517666999999999,17.647137000000001,17.772639999999999,17.894242999999999,18.012011000000001,18.126010999999998,18.236308000000001,18.342967999999999,18.446057,18.545641,18.641786,18.734556999999999,18.824020999999998,18.910243000000001,18.993289999999998,19.073225999999998,19.150117999999999,19.224032000000001,19.295033,19.363187,19.428560000000001,19.491218,19.551226,19.608650000000001,19.663556,19.716009,19.766074,19.813815999999999,19.859302,19.902595999999999,19.943762,19.982866000000001,20.019971999999999,20.055143999999999,20.088446000000001,20.119942999999999,20.149695999999999,20.177769000000001,20.204224,20.229123000000001,20.252527000000001,20.274497
11.199999999999999,0.488201,0.96862099999999995,1.4413229999999999,1.9063699999999999,2.3638279999999998,2.813758,3.256224,3.6912910000000001,4.119021,4.5394779999999999,4.9527260000000002,5.3588279999999999,5.7578480000000001,6.1498499999999998,6.5348959999999998,6.9130510000000003,7.2843770000000001,7.6489390000000004,8.0068009999999994,8.3580249999999996,8.7026749999999993,9.0408150000000003,9.3725079999999998,9.6978179999999998,10.016807999999999,10.329542999999999,10.636085,10.936498,11.230845,11.519190999999999,11.801599,12.078132,12.348853,12.613827000000001,12.873117000000001,13.126785999999999,13.374898999999999,13.617518,13.854706999999999,14.08653,14.31305,14.534331,14.750436000000001,14.961429000000001,15.167373,15.368333,15.564371,15.755551000000001,15.941936999999999,16.123591999999999,16.30058,16.472964000000001,16.640808,16.804175000000001,16.963128999999999,17.117733999999999,17.268052999999998,17.414149999999999,17.556087000000002,17.693930000000002,17.827739999999999,17.957583,18.083521000000001,18.205617,18.323937000000001,18.438542000000002,18.549496999999999,18.656865,18.76071,18.861094000000001,18.958082999999998,19.051739000000001,19.142126000000001,19.229306999999999,19.313345999999999,19.394307000000001,19.472252000000001,19.547246000000001,19.619351999999999,19.688632999999999,19.755154000000001,19.818975999999999,19.880164000000001,19.938780999999999,19.994890999999999,20.048556000000001,20.09984,20.148804999999999,20.195516000000001,20.240034000000001,20.282423000000001,20.322745000000001,20.361062,20.397437,20.431930999999999,20.464607000000001,20.495525000000001,20.524747000000001,20.552333000000001,20.578343,20.602837999999998
11.300000000000001,0.48840600000000001,0.96916500000000005,1.442337,1.907985,2.3661690000000002,2.816951,3.2603930000000001,3.6965539999999999,4.1254980000000003,4.5472849999999996,4.9619759999999999,5.3696330000000003,5.7703179999999996,6.164091,6.5510130000000002,6.9311470000000002,7.3045540000000004,7.6712939999999996,8.0314289999999993,8.3850210000000001,8.7321310000000008,9.0728200000000001,9.4071499999999997,9.7351810000000008,10.056975,10.372593999999999,10.682098999999999,10.985550999999999,11.283011,11.574541,11.860203,12.140057000000001,12.414164,12.682587,12.945385999999999,13.202623000000001,13.454359999999999,13.700656,13.941575,14.177177,14.407522999999999,14.632675000000001,14.852694,15.067641,15.277578999999999,15.482567,15.682668,15.877943,16.068453000000002,16.254259000000001,16.435423,16.612006000000001,16.78407,16.951675000000002,17.114884,17.273757,17.428356000000001,17.578741999999998,17.724976000000002,17.86712,18.005236,18.139382999999999,18.269625000000001,18.396021000000001,18.518633999999999,18.637525,18.752755000000001,18.864384999999999,18.972477999999999,19.077093000000001,19.178291999999999,19.276138,19.37069,19.462011,19.550160999999999,19.635203000000001,19.717196000000001,19.796203999999999,19.872285999999999,19.945505000000001,20.015920999999999,20.083596,20.148589999999999,20.210965999999999,20.270785,20.328105999999998,20.382992000000002,20.435504000000002,20.485703000000001,20.533647999999999,20.579402000000002,20.623024999999998,20.664577999999999,20.70412,20.741712,20.777414,20.811285999999999,20.843387,20.873777,20.902514,20.929656999999999
11.4,0.48860599999999998,0.96969499999999997,1.4433260000000001,1.909559,2.368452,2.8200639999999999,3.264456,3.701686,4.1318140000000003,4.5548979999999997,4.9709979999999998,5.380172,5.7824819999999999,6.1779840000000004,6.5667390000000001,6.9488060000000003,7.3242450000000003,7.6931130000000003,8.0554710000000007,8.4113779999999991,8.7608920000000001,9.1040740000000007,9.440982,9.7716750000000001,10.096213000000001,10.414655,10.727061000000001,11.033488,11.333997999999999,11.628648,11.917496999999999,12.200607,12.478033999999999,12.749839,13.016081,13.276819,13.532113000000001,13.782019999999999,14.026602,14.265916000000001,14.500022,14.728979000000001,14.952847,15.171685,15.385552000000001,15.594506000000001,15.798608,15.997916999999999,16.192491,16.382390000000001,16.567672999999999,16.7484,16.924628999999999,17.096419999999998,17.263832000000001,17.426924,17.585756,17.740386000000001,17.890874,18.037279000000002,18.179659999999998,18.318076000000001,18.452587000000001,18.583252000000002,18.710131000000001,18.833280999999999,18.952763000000001,19.068635,19.180958,19.289788999999999,19.395188999999998,19.497216000000002,19.595929999999999,19.691389999999998,19.783655,19.872783999999999,19.958836999999999,20.041872999999999,20.121949999999998,20.199128999999999,20.273467,20.345025,20.413862000000002,20.480035999999998,20.543607000000002,20.604634000000001,20.663174999999999,20.719290999999998,20.773039000000001,20.824479,20.873670000000001,20.920670999999999,20.965539,21.008334000000001,21.049113999999999,21.087937,21.124862,21.159946000000001,21.193247,21.224823000000001,21.254729999999999
11.5,0.48880099999999999,0.97021199999999996,1.4442900000000001,1.911092,2.3706770000000001,2.8231000000000002,3.268418,3.7066910000000002,4.1379729999999997,4.5623230000000001,4.9797969999999996,5.3904540000000001,5.7943490000000004,6.191541,6.5820860000000003,6.9660409999999997,7.3434650000000001,7.7144130000000004,8.0789430000000007,8.4371130000000001,8.7889780000000002,9.1345980000000004,9.4740280000000006,9.8073259999999998,10.134550000000001,10.455755,10.771000000000001,11.080342,11.383838000000001,11.681544000000001,11.973519,12.259819,12.540502,12.815624,13.085243,13.349416,13.608200999999999,13.861654,14.109832000000001,14.352793,14.590593999999999,14.823293,15.050945,15.273609,15.491342,15.7042,15.912241,16.115523,16.314101999999998,16.508035,16.697379999999999,16.882193999999998,17.062533999999999,17.238457,17.410019999999999,17.577280999999999,17.740297000000002,17.899125000000002,18.053822,18.204445,18.351050999999998,18.493697999999998,18.632442999999999,18.767343,18.898454999999998,19.025836000000002,19.149543999999999,19.269635000000001,19.386167,19.499198,19.608782999999999,19.714981000000002,19.817848000000001,19.917442000000001,20.013819999999999,20.107039,20.197156,20.284229,20.368314000000002,20.449469000000001,20.527750000000001,20.603216,20.675922,20.745926999999998,20.813288,20.878060000000001,20.940303,21.000071999999999,21.057424000000001,21.112417000000001,21.165108,21.215553,21.263808999999998,21.309933000000001,21.353981999999998,21.396011999999999,21.436078999999999,21.474240999999999,21.510552000000001,21.545069000000002,21.577847999999999
11.6,0.48899100000000001,0.97071499999999999,1.4452290000000001,1.912588,2.372846,2.8260589999999999,3.2722829999999998,3.7115710000000002,4.1439810000000001,4.569566,4.9883829999999998,5.4004859999999999,5.80593,6.2047720000000002,6.5970649999999997,6.9828650000000003,7.362228,7.7352090000000002,8.1018629999999998,8.4622449999999994,8.8164099999999994,9.1644140000000007,9.5063119999999994,9.8421590000000005,10.17201,10.495920999999999,10.813947000000001,11.126142,11.432563,11.733264,12.028301000000001,12.317729,12.601604,12.879979000000001,13.152911,13.420455,13.682665999999999,13.9396,14.191311000000001,14.437854,14.679285999999999,14.915661,15.147034,15.373461000000001,15.594996999999999,15.811697000000001,16.023617000000002,16.230810999999999,16.433335,16.631243000000001,16.824593,17.013437,17.197832999999999,17.377834,17.553497,17.724875999999998,17.892026999999999,18.055004,18.213864000000001,18.368660999999999,18.519451,18.666288000000002,18.809228999999998,18.948326999999999,19.083639999999999,19.215221,19.343126000000002,19.467410000000001,19.588128000000001,19.705335999999999,19.819089000000002,19.929442000000002,20.036451,20.140170000000001,20.240655,20.337959999999999,20.432141999999999,20.523256,20.611356000000001,20.696497999999998,20.778737,20.858128000000001,20.934726999999999,21.008589000000001,21.079768000000001,21.148320999999999,21.214302,21.277766,21.338768999999999,21.397365000000001,21.453610000000001,21.507559000000001,21.559266999999998,21.608788000000001,21.656178000000001,21.701491000000001,21.744783000000002,21.786107000000001,21.825517999999999,21.863071000000001,21.898820000000001
11.699999999999999,0.489176,0.97120600000000001,1.446145,1.9140459999999999,2.374962,2.8289460000000002,3.276052,3.7163330000000001,4.1498429999999997,4.5766340000000003,4.9967610000000002,5.4102759999999996,5.8172329999999999,6.2176859999999996,6.6116869999999999,6.9992910000000004,7.3805500000000004,7.7555170000000002,8.1242470000000004,8.4867930000000005,8.8432069999999996,9.193543,9.5378550000000004,9.8761969999999994,10.20862,10.535178999999999,10.855928,11.170918,11.480205,11.783841000000001,12.081879000000001,12.374373,12.661376000000001,12.942943,13.219125,13.489976,13.755549999999999,14.015900999999999,14.27108,14.521143,14.766142,15.006130000000001,15.241161,15.471289000000001,15.696566000000001,15.917045999999999,16.132783,16.343828999999999,16.550239000000001,16.752065000000002,16.949361,17.14218,17.330575,17.514600999999999,17.694310000000002,17.869755000000001,18.040991000000002,18.208069999999999,18.371044999999999,18.529971,18.684901,18.835887,18.982983000000001,19.126242999999999,19.265720000000002,19.401468000000001,19.533539000000001,19.661987,19.786864999999999,19.908227,20.026126999999999,20.140616000000001,20.251750000000001,20.359580999999999,20.464162999999999,20.565548,20.663791,20.758945000000001,20.851061999999999,20.940197000000001,21.026402999999998,21.109732999999999,21.190239999999999,21.267977999999999,21.343001000000001,21.415361000000001,21.485111,21.552306000000002,21.616997999999999,21.679241000000001,21.739087999999999,21.796592,21.851807000000001,21.904785,21.955580000000001,22.004245000000001,22.050832,22.095396000000001,22.137988,22.178661999999999,22.217469999999999
11.800000000000001,0.48935600000000001,0.97168500000000002,1.447039,1.9154679999999999,2.3770259999999999,2.8317619999999999,3.2797290000000001,3.7209789999999998,4.1555619999999998,4.5835309999999998,5.0049380000000001,5.4198320000000004,5.8282679999999996,6.2302939999999998,6.6259649999999999,7.0153299999999996,7.3984420000000002,7.7753519999999998,8.1461120000000005,8.5107730000000004,8.8693869999999997,9.2220060000000004,9.5686800000000005,9.9094619999999995,10.244403999999999,10.573556,10.89697,11.214699,11.526793,11.833304,12.134283999999999,12.429784,12.719856,13.004550999999999,13.283920999999999,13.558018000000001,13.826893,14.090598,14.349183999999999,14.602703,14.851205999999999,15.094746000000001,15.333373,15.567138999999999,15.796096,16.020295000000001,16.239788999999998,16.454628,16.664864000000001,16.870547999999999,17.071732999999998,17.268470000000001,17.460809999999999,17.648804999999999,17.832507,18.011966999999999,18.187237,18.358367999999999,18.525411999999999,18.688420000000001,18.847443999999999,19.002535999999999,19.153746999999999,19.301129,19.444734,19.584612,19.720815999999999,19.853397000000001,19.982406000000001,20.107896,20.229918000000001,20.348523,20.463763,20.575689000000001,20.684353999999999,20.789809000000002,20.892105000000001,20.991292999999999,21.087426000000001,21.180555999999999,21.270731999999999,21.358008000000002,21.442435,21.524063999999999,21.602947,21.679134999999999,21.752680999999999,21.823634999999999,21.892049,21.957974,22.021463000000001,22.082566,22.141335999999999,22.197823,22.252078999999998,22.304155000000002,22.354104,22.401975,22.447821000000001,22.491692,22.533639999999998
11.9,0.48953200000000002,0.97215200000000002,1.44791,1.9168559999999999,2.3790390000000001,2.8345099999999999,3.283318,3.7255129999999999,4.1611450000000003,4.5902640000000003,5.0129200000000003,5.4291619999999998,5.8390409999999999,6.2426060000000003,6.639907,7.0309949999999999,7.4159179999999996,7.7947280000000001,8.1674729999999993,8.5342029999999998,8.8949689999999997,9.2498199999999997,9.5988070000000008,9.9419780000000006,10.279384,10.611075,10.937101,11.257510999999999,11.572355999999999,11.881684999999999,12.185548000000001,12.483993999999999,12.777075,13.064838999999999,13.347337,13.624618999999999,13.896732999999999,14.163731,14.425662000000001,14.682575,14.934521999999999,15.181551000000001,15.423712999999999,15.661056,15.893632999999999,16.121490999999999,16.344681000000001,16.563253,16.777256999999999,16.986742,17.191759000000001,17.392357000000001,17.588585999999999,17.780495999999999,17.968138,18.151558999999999,18.330812000000002,18.505945000000001,18.677008000000001,18.844052000000001,19.007126,19.166278999999999,19.321563000000001,19.473026000000001,19.620719000000001,19.764690999999999,19.904993000000001,20.041672999999999,20.174783000000001,20.304372000000001,20.430489000000001,20.553184999999999,20.672509000000002,20.788512000000001,20.901243000000001,21.010753000000001,21.117090000000001,21.220305,21.320447000000001,21.417567999999999,21.511714999999999,21.60294,21.691292000000001,21.776821999999999,21.859577999999999,21.939609999999998,22.016970000000001,22.091705000000001,22.163867,22.233505000000001,22.300668999999999,22.365409,22.427775,22.487815000000001,22.545580999999999,22.601122,22.654487,22.705727,22.75489,22.802026999999999,22.847187999999999
12,0.48970399999999997,0.97260800000000003,1.448761,1.91821,2.3810039999999999,2.8371909999999998,3.2868200000000001,3.7299380000000002,4.1665939999999999,4.5968359999999997,5.0207129999999998,5.4382720000000004,5.8495609999999996,6.2546299999999997,6.6535250000000001,7.0462959999999999,7.4329910000000003,7.8136570000000001,8.1883440000000007,8.5570989999999991,8.9199699999999993,9.2770060000000001,9.6282549999999993,9.9737650000000002,10.313585,10.647762,10.976345,11.299383000000001,11.616922000000001,11.929012,12.235701000000001,12.537037,12.833068000000001,13.123843000000001,13.409409,13.689814999999999,13.965109,14.235340000000001,14.500555,14.760802,15.016131,15.266590000000001,15.512225000000001,15.753086,15.989222,16.220679000000001,16.447507000000002,16.669753,16.887466,17.100694000000001,17.309486,17.513888999999999,17.713951999999999,17.909721999999999,18.101248999999999,18.28858,18.471764,18.650849000000001,18.825883000000001,18.996914,19.163989999999998,19.327159999999999,19.486473,19.641974999999999,19.793716,19.941744,20.086106000000001,20.226852000000001,20.364028999999999,20.497685000000001,20.627869,20.754629999999999,20.878014,20.998070999999999,21.114849,21.228394999999999,21.338759,21.445988,21.550129999999999,21.651235,21.749348999999999,21.844522000000001,21.936800999999999,22.026233999999999,22.112870999999998,22.196759,22.277946,22.356480999999999,22.432410999999998,22.505786000000001,22.576653,22.645060000000001,22.711055000000002,22.774688000000001,22.836005,22.895054999999999,22.951886999999999,23.006547999999999,23.059086000000001,23.109549999999999,23.157986999999999
12.1,0.489871,0.97305299999999995,1.4495899999999999,1.9195310000000001,2.3829220000000002,2.8398089999999998,3.2902390000000001,3.7342590000000002,4.1719150000000003,4.6032539999999997,5.0283230000000003,5.4471679999999996,5.8598359999999996,6.2663739999999999,6.6668279999999998,7.0612450000000004,7.4496719999999996,7.8321550000000002,8.2087400000000006,8.5794759999999997,8.944407,9.3035809999999994,9.6570450000000001,10.004845,10.347028,10.68364,11.014728,11.340339,11.660519000000001,11.975315,12.284774000000001,12.588943,12.887867,13.181594,13.47017,13.753643,14.032057999999999,14.305462,14.573902,14.837424,15.096076,15.349902999999999,15.598953,15.843273,16.082908,16.317905,16.548311999999999,16.774173999999999,16.995539000000001,17.212451999999999,17.424962000000001,17.633113999999999,17.836953999999999,18.036531,18.23189,18.423076999999999,18.610140999999999,18.793126000000001,18.972080999999999,19.147051000000001,19.318083000000001,19.485223999999999,19.648520999999999,19.808019999999999,19.963768000000002,20.115811000000001,20.264195999999998,20.40897,20.550179,20.687871000000001,20.822091,20.952887,21.080304000000002,21.20439,21.325192000000001,21.442755999999999,21.557127999999999,21.668354999999998,21.776484,21.881561999999999,21.983636000000001,22.082750999999998,22.178954000000001,22.272293000000001,22.362812999999999,22.450562000000001,22.535587,22.617932,22.697647,22.774775999999999,22.849367000000001,22.921465999999999,22.991121,23.058375999999999,23.123280000000001,23.185879,23.246219,23.304347,23.360309999999998,23.414152999999999,23.465924999999999
12.199999999999999,0.490035,0.97348699999999999,1.4503999999999999,1.9208209999999999,2.3847939999999999,2.8423639999999999,3.293577,3.7384770000000001,4.177111,4.6095220000000001,5.0357560000000001,5.4558580000000001,5.8698740000000003,6.2778479999999997,6.6798260000000003,7.0758520000000003,7.465973,7.8502320000000001,8.2286760000000001,8.6013490000000008,8.9682960000000005,9.3295630000000003,9.6851950000000002,10.035237,10.379733,10.718730000000001,11.052272,11.380405,11.703173,12.020621999999999,12.332796,12.639742,12.941504,13.238127,13.529655999999999,13.816136999999999,14.097614999999999,14.374134,14.645740999999999,14.912478999999999,15.174395000000001,15.431533999999999,15.683939000000001,15.931658000000001,16.174734000000001,16.413212999999999,16.647141000000001,16.876560999999999,17.101520000000001,17.322063,17.538233999999999,17.750078999999999,17.957642,18.160969999999999,18.360106999999999,18.555098999999998,18.745989999999999,18.932825000000001,19.115651,19.294511,19.469450999999999,19.640516999999999,19.807752000000001,19.971204,20.130915999999999,20.286933000000001,20.439302000000001,20.588066000000001,20.733271999999999,20.874963999999999,21.013188,21.147988000000002,21.279409999999999,21.407498,21.532298999999998,21.653856999999999,21.772217000000001,21.887423999999999,21.999524999999998,22.108561999999999,22.214583000000001,22.317632,22.417753999999999,22.514994000000002,22.609397000000001,22.701008999999999,22.789874999999999,22.876038999999999,22.959548000000002,23.040444999999998,23.118777000000001,23.194588,23.267923,23.338829,23.407347999999999,23.473528000000002,23.537413000000001,23.599046999999999,23.658477000000001,23.715747,23.770902
12.300000000000001,0.49019400000000002,0.97391000000000005,1.4511909999999999,1.92208,2.386622,2.844859,3.296837,3.742597,4.1821849999999996,4.6156439999999996,5.0430169999999999,5.4643480000000002,5.8796809999999997,6.289059,6.6925270000000001,7.090128,7.4819050000000002,7.867902,8.2481639999999992,8.6227330000000002,8.9916540000000005,9.3549690000000005,9.7127230000000004,10.064959999999999,10.411723,10.753055,11.089001,11.419605000000001,11.744909,12.064958000000001,12.379795,12.689463,12.994007999999999,13.293472,13.587899,13.877331999999999,14.161816,14.441394000000001,14.71611,14.986007000000001,15.251129000000001,15.511521,15.767224000000001,16.018284000000001,16.264744,16.506647999999998,16.744038,16.976959999999998,17.205456999999999,17.429570999999999,17.649348,17.864830999999999,18.076063000000001,18.283087999999999,18.485949000000002,18.684691999999998,18.879358,19.069993,19.256639,19.439340000000001,19.61814,19.793082999999999,19.964212,20.131571000000001,20.295203999999998,20.455154,20.611466,20.764182000000002,20.913346000000001,21.059003000000001,21.201194999999998,21.339967000000001,21.475363000000002,21.607424999999999,21.736198000000002,21.861725,21.98405,22.103217000000001,22.219269000000001,22.332249999999998,22.442204,22.549174000000001,22.653203999999999,22.754339000000002,22.852620000000002,22.948093,23.040800999999998,23.130787000000002,23.218095999999999,23.302769999999999,23.384854000000001,23.464392,23.541426000000001,23.616001000000001,23.68816,23.757947999999999,23.825406999999998,23.890581000000001,23.953514999999999,24.014251000000002,24.072832999999999
12.4,0.49035000000000001,0.97432399999999997,1.4519629999999999,1.9233100000000001,2.3884069999999999,2.847296,3.3000210000000001,3.7466219999999999,4.1871429999999998,4.6216249999999999,5.0501110000000002,5.4726429999999997,5.8892639999999998,6.3000160000000003,6.7049409999999998,7.1040809999999999,7.4974790000000002,7.8851769999999997,8.2672170000000005,8.6436419999999998,9.0144939999999991,9.3798150000000007,9.7396469999999997,10.094034000000001,10.443016,10.786637000000001,11.124938,11.457962999999999,11.785752,12.108349,12.425796999999999,12.738136000000001,13.04541,13.347659999999999,13.64493,13.937260999999999,14.224695000000001,14.507275999999999,14.785045,15.058044000000001,15.326316,15.589904000000001,15.848849,16.103193000000001,16.352979999999999,16.598251000000001,16.839047999999998,17.075415,17.307392,17.535024,17.758351000000001,17.977416000000002,18.192260999999998,18.402930000000001,18.609463000000002,18.811903999999998,19.010293999999998,19.204675999999999,19.395092000000002,19.581585,19.764196999999999,19.942969000000002,20.117944999999999,20.289166999999999,20.456676999999999,20.620517,20.780729999999998,20.937356999999999,21.090441999999999,21.240026,21.386151999999999,21.528862,21.668198,21.804203000000001,21.936919,22.066388,22.192653,22.315756,22.435738000000001,22.552644000000001,22.666513999999999,22.777391000000001,22.885317000000001,22.990335000000002,23.092486999999998,23.191814999999998,23.288360999999998,23.382169000000001,23.473279000000002,23.561734999999999,23.647579,23.730853,23.811599000000001,23.889859000000001,23.965676999999999,24.039093000000001,24.110150999999998,24.178892999999999,24.245360999999999,24.309597,24.371642999999999
12.5,0.49050199999999999,0.97472800000000004,1.452717,1.9245110000000001,2.3901500000000002,2.8496769999999998,3.303131,3.7505540000000002,4.191986,4.6274689999999996,5.0570430000000002,5.4807499999999996,5.8986299999999998,6.3107249999999997,6.7170750000000004,7.1177219999999997,7.5127050000000004,7.9020669999999997,8.2858479999999997,8.6640899999999998,9.0368320000000004,9.4041160000000001,9.7659839999999996,10.122476000000001,10.473632,10.819494000000001,11.160104,11.495501000000001,11.825727000000001,12.150822,12.470829,12.785786999999999,13.095738000000001,13.400722,13.700780999999999,13.995955,14.286286,14.571814,14.852581000000001,15.128627,15.399994,15.666721000000001,15.928851,16.186423999999999,16.439482000000002,16.688064000000001,16.932212,17.171968,17.407371999999999,17.638463999999999,17.865286000000001,18.087879999999998,18.306284999999999,18.520543,18.730694,18.936781,19.138843000000001,19.336922000000001,19.531058000000002,19.721292999999999,19.907667,20.090222000000001,20.268998,20.444037000000002,20.615379000000001,20.783066000000002,20.947137000000001,21.107634999999998,21.264600000000002,21.418074000000001,21.568096000000001,21.714708000000002,21.857952000000001,21.997868,22.134495999999999,22.267878,22.398056,22.525068999999998,22.648959000000001,22.769766000000001,22.887533000000001,23.002299000000001,23.114106,23.222994,23.329004999999999,23.432179000000001,23.532558000000002,23.630182000000001,23.725093000000001,23.817330999999999,23.906938,23.993953000000001,24.078419,24.160375999999999,24.239865000000002,24.316928000000001,24.391604000000001,24.463934999999999,24.533963,24.601727,24.667269000000001
12.6,0.490651,0.97512200000000004,1.4534530000000001,1.925684,2.3918539999999999,2.8520020000000001,3.3061699999999998,3.7543950000000001,4.1967189999999999,4.6331800000000003,5.0638189999999996,5.4886739999999996,5.9077859999999998,6.3211940000000002,6.7289389999999996,7.1310589999999996,7.5275939999999997,7.9185840000000001,8.3040690000000001,8.6840890000000002,9.0586819999999992,9.4278890000000004,9.7917500000000004,10.150302999999999,10.503590000000001,10.851648000000001,11.194519,11.532242,11.864856,12.192401,12.514917000000001,12.832443,13.145020000000001,13.452686,13.755482000000001,14.053447,14.346621000000001,14.635043,14.918753000000001,15.197792,15.472198000000001,15.742011,16.007270999999999,16.268017,16.524290000000001,16.776129000000001,17.023572999999999,17.266663000000001,17.505437000000001,17.739936,17.970199999999998,18.196266999999999,18.418178000000001,18.635971999999999,18.849689999999999,19.059370000000001,19.265052000000001,19.466775999999999,19.664581999999999,19.858509999999999,20.048597999999998,20.234887000000001,20.417417,20.596226000000001,20.771356000000001,20.942844999999998,21.110731999999999,21.275058999999999,21.435863999999999,21.593187,21.747067999999999,21.897545999999998,22.044661999999999,22.188454,22.328963000000002,22.466228000000001,22.600289,22.731186000000001,22.858957,22.983644000000002,23.105284000000001,23.22392,23.339589,23.452331000000001,23.562187000000002,23.669195999999999,23.773396999999999,23.874831,23.973537,24.069554,24.162921999999998,24.253682000000001,24.341871999999999,24.427531999999999,24.510702999999999,24.591422999999999,24.669732,24.745671000000002,24.819278000000001,24.890592999999999,24.959655999999999
12.699999999999999,0.49079600000000001,0.97550700000000001,1.4541729999999999,1.92683,2.3935179999999998,2.8542749999999999,3.3091390000000001,3.7581500000000001,4.2013449999999999,4.6387619999999998,5.0704409999999998,5.4964199999999996,5.9167370000000004,6.3314300000000001,6.7405390000000001,7.144101,7.5421550000000002,7.9347390000000004,8.3218920000000001,8.7036519999999999,9.0800579999999993,9.4511479999999999,9.8169599999999999,10.177534,10.532907,10.883118,11.228205000000001,11.568206999999999,11.903162,12.233108,12.558085,12.878131,13.193282999999999,13.503579999999999,13.809062000000001,14.109766,14.40573,14.696994,14.983594999999999,15.265572000000001,15.542964,15.815809,16.084144999999999,16.348009999999999,16.607444000000001,16.862485,17.113171000000001,17.359539999999999,17.601631999999999,17.839483000000001,18.073134,18.302622,18.527985999999999,18.749264,18.966494000000001,19.179715999999999,19.388967000000001,19.594286,19.795712000000002,19.993282000000001,20.187035999999999,20.377011,20.563247,20.745781000000001,20.924651999999998,21.099899000000001,21.271559,21.439672000000002,21.604275999999999,21.765408999999998,21.923109,22.077415999999999,22.228366999999999,22.376002,22.520357000000001,22.661473000000001,22.799386999999999,22.934138000000001,23.065764000000001,23.194303000000001,23.319794999999999,23.442277000000001,23.561788,23.678366,23.792051000000001,23.902878999999999,24.010891000000001,24.116123000000002,24.218615,24.318404999999998,24.415531999999999,24.510034000000001,24.601948,24.691314999999999,24.778172000000001,24.862558,24.944510000000001,25.024069000000001,25.101271000000001,25.176155999999999,25.248760999999998
